Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"1,409",,0632537810,06325 - Alard  Charitable Trust's Alard College of Engineering and,Electronics Engineering (,MHT-CET,MI to AI,MI
"",,,"Management, Pune",VLSI Design and,,,
"1,410",86164 (14.0892338),0632561210,06325 - Alard  Charitable Trust's Alard College of Engineering and,Mechanical Engineering,JEE,AI to AI,AI
"",,,"Management, Pune",,,,
"1,411",28725 (72.7843348),0632592110,06325 - Alard  Charitable Trust's Alard College of Engineering and,Artificial Intelligence and,JEE,AI to AI,AI
"",,,"Management, Pune",Machine Learning,,,
"1,412",48904 (55.9222212),0632593310,06325 - Alard  Charitable Trust's Alard College of Engineering and,Electronics and,JEE,AI to AI,AI
"",,,"Management, Pune",Communication,,,
"1,413",168294 (31.6234334),0632619110,06326 - Karmayogi Institute of Technology,Civil Engineering,MHT-CET,AI to AI,AI
"1,414",45890 (58.5234498),0632624210,06326 - Karmayogi Institute of Technology,Computer Science and,JEE,AI to AI,AI
"",,,,Engineering,,,
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
"1,415",83393 (19.1513391),0632637210,06326 - Karmayogi Institute of Technology,Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
"1,416",90554 (2.0144384),0632661210,06326 - Karmayogi Institute of Technology,Mechanical Engineering,JEE,AI to AI,AI
"1,417",155025 (45.4574846),0640224210,"06402 - NEW INSTITUTE OF TECHNOLOGY,KOLHAPUR",Computer Science and,MHT-CET,AI to AI,AI
"",,,,Engineering,,,
"1,418",86091 (14.1768992),0646624210,"06466 - Shree Santkrupa Shikshan Sanstha, Shree Santkrupa Institute Of",Computer Science and,JEE,AI to AI,AI
"",,,"Engineering & Technology, Karad",Engineering,,,
"1,419",81851 (21.6377935),0646824210,"06468 - Swami Vivekananda Shikshan Sanstha, Dr. Bapuji Salunkhe Institute Of",Computer Science and,JEE,AI to AI,AI
"",,,"Engineering & Technology,Kolhapur",Engineering,,,
"1,420",185753 (7.8241614),0646829310,"06468 - Swami Vivekananda Shikshan Sanstha, Dr. Bapuji Salunkhe Institute Of",Electrical Engineering,MHT-CET,AI to AI,AI
"",,,"Engineering & Technology,Kolhapur",,,,
"1,421",166039 (34.2191386),0646837210,"06468 - Swami Vivekananda Shikshan Sanstha, Dr. Bapuji Salunkhe Institute Of",Electronics and,MHT-CET,AI to AI,AI
"",,,"Engineering & Technology,Kolhapur",Telecommunication Engg,,,
"1,422",183935 (11.0205778),0646884410,"06468 - Swami Vivekananda Shikshan Sanstha, Dr. Bapuji Salunkhe Institute Of",Electronics and Computer,MHT-CET,AI to AI,AI
"",,,"Engineering & Technology,Kolhapur",Engineering,,,
"1,423",126589 (68.0717863),0646891110,"06468 - Swami Vivekananda Shikshan Sanstha, Dr. Bapuji Salunkhe Institute Of",Computer Science and,MHT-CET,AI to AI,AI
"",,,"Engineering & Technology,Kolhapur",Engineering(Artificial,,,
"1,424",180735 (15.9803473),0654524210,06545 - Samarth Education Trust's Arvind Gavali College Of Engineering,Computer Science and,MHT-CET,AI to AI,AI
"",,,"Panwalewadi, Varye,Satara.",Engineering,,,
"1,425",147474 (52.0276576),0654526310,06545 - Samarth Education Trust's Arvind Gavali College Of Engineering,Artificial Intelligence (AI),MHT-CET,AI to AI,AI
"",,,"Panwalewadi, Varye,Satara.",and Data Science,,,
"1,426",169418 (30.8111882),0654537210,06545 - Samarth Education Trust's Arvind Gavali College Of Engineering,Electronics and,MHT-CET,AI to AI,AI
"",,,"Panwalewadi, Varye,Satara.",Telecommunication Engg,,,
"1,427",179295 (18.1287777),0660919110,"06609 - Jaihind College Of Engineering,Kuran",Civil Engineering,MHT-CET,AI to AI,AI
"1,428",40671 (62.6780228),0660924510,"06609 - Jaihind College Of Engineering,Kuran",Computer Engineering,JEE,AI to AI,AI
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
"1,429",48941 (55.8362630),0660926310,"06609 - Jaihind College Of Engineering,Kuran",Artificial Intelligence (AI),JEE,AI to AI,AI
"",,,,and Data Science,,,
"1,430",53892 (51.6406469),0660937210,"06609 - Jaihind College Of Engineering,Kuran",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
"1,431",180765 (15.9803473),0660961210,"06609 - Jaihind College Of Engineering,Kuran",Mechanical Engineering,MHT-CET,AI to AI,AI
"1,432",15782 (84.3167371),0662224510,06622 - ISBM College Of Engineering Pune,Computer Engineering,JEE,AI to AI,AI
"1,433",24521 (76.4221675),0662237210,06622 - ISBM College Of Engineering Pune,Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
"1,434",43259 (60.7119548),0662237810,06622 - ISBM College Of Engineering Pune,Electronics Engineering (,JEE,AI to AI,AI
"",,,,VLSI Design and,,,
"1,435",12004 (87.7379619),0662256610,06622 - ISBM College Of Engineering Pune,Computer Science,JEE,AI to AI,AI
"1,436",61656 (44.7835465),0662261210,06622 - ISBM College Of Engineering Pune,Mechanical Engineering,JEE,AI to AI,AI
"1,437",25880 (75.2255614),0662292110,06622 - ISBM College Of Engineering Pune,Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Machine Learning,,,
"1,438",20797 (79.7597457),0662299510,06622 - ISBM College Of Engineering Pune,Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Data Science,,,
"1,439",103253 (84.5942451),0662519110,"06625 - Universal College of Engineering & Research, Sasewadi",Civil Engineering,MHT-CET,AI to AI,AI
"1,440",32194 (69.7929881),0662524510,"06625 - Universal College of Engineering & Research, Sasewadi",Computer Engineering,JEE,AI to AI,AI
"1,441",88939 (7.4260237),0662529310,"06625 - Universal College of Engineering & Research, Sasewadi",Electrical Engineering,JEE,AI to AI,AI
"1,442",57090 (48.7756626),0662824510,"06628 - Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist.",Computer Engineering,JEE,AI to AI,AI
"",,,Pune,,,,
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
"1,443",56035 (49.6280634),0662824610,"06628 - Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist.",Information Technology,JEE,AI to AI,AI
"",,,Pune,,,,
"1,444",127037 (67.8440824),0662829310,"06628 - Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist.",Electrical Engineering,MHT-CET,AI to AI,AI
"",,,Pune,,,,
"1,445",85198 (15.9812368),0662884410,"06628 - Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist.",Electronics and Computer,JEE,AI to AI,AI
"",,,Pune,Engineering,,,
"1,446",168273 (31.6234334),0663219110,06632 - Navsahyadri Education Society's Group of Institutions,Civil Engineering,MHT-CET,AI to AI,AI
"1,447",47382 (57.3147779),0663224510,06632 - Navsahyadri Education Society's Group of Institutions,Computer Engineering,JEE,AI to AI,AI
"1,448",86975 (12.3938735),0663229310,06632 - Navsahyadri Education Society's Group of Institutions,Electrical Engineering,JEE,AI to AI,AI
"1,449",54008 (51.4671199),0663237210,06632 - Navsahyadri Education Society's Group of Institutions,Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
"1,450",89450 (6.0175593),0663261210,06632 - Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,JEE,AI to AI,AI
"1,451",57120 (48.7069037),0663292110,06632 - Navsahyadri Education Society's Group of Institutions,Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Machine Learning,,,
"1,452",80960 (23.0331736),0663419110,"06634 - KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Civil Engineering,JEE,AI to AI,AI
"1,453",27000 (74.2332792),0663424510,"06634 - KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Computer Engineering,JEE,AI to AI,AI
"1,454",31523 (70.5136833),0663424610,"06634 - KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Information Technology,JEE,AI to AI,AI
"1,455",40614 (62.7445130),0663437210,"06634 - KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
"1,456",68471 (38.1364456),0663461210,"06634 - KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Mechanical Engineering,JEE,AI to AI,AI
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
"1,457",179689 (17.3380806),0663519110,06635 - Samarth College of Engineering and Management,Civil Engineering,MHT-CET,AI to AI,AI
"1,458",51798 (53.3955403),0663524510,06635 - Samarth College of Engineering and Management,Computer Engineering,JEE,AI to AI,AI
"1,459",167614 (32.1785112),0663529310,06635 - Samarth College of Engineering and Management,Electrical Engineering,MHT-CET,AI to AI,AI
"1,460",71111 (35.2437565),0663537210,06635 - Samarth College of Engineering and Management,Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
"1,461",188742 (2.0203342),0663561210,06635 - Samarth College of Engineering and Management,Mechanical Engineering,MHT-CET,AI to AI,AI
"1,462",58214 (47.7771826),0663591210,06635 - Samarth College of Engineering and Management,Computer Science and,JEE,AI to AI,AI
"",,,,Engineering(Data Science),,,
"1,463",58919 (47.3497393),0663592110,06635 - Samarth College of Engineering and Management,Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Machine Learning,,,
"1,464",84135 (17.7683839),0664019110,"06640 - N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Civil Engineering,JEE,AI to AI,AI
"1,465",37426 (65.2809420),0664024210,"06640 - N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering,,,
"1,466",65444 (41.1744356),0664029310,"06640 - N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Electrical Engineering,JEE,AI to AI,AI
"1,467",51707 (53.4337594),0664037210,"06640 - N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
"1,468",72788 (33.4093671),0664061210,"06640 - N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Mechanical Engineering,JEE,AI to AI,AI
"1,469",71676 (34.7059173),0664319110,"06643 - S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist",Civil Engineering,JEE,AI to AI,AI
"",,,Solapur,,,,
"1,470",34572 (67.8308824),0664324210,"06643 - S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist",Computer Science and,JEE,AI to AI,AI
"",,,Solapur,Engineering,,,
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
"1,471",51502 (53.5662784),0664329310,"06643 - S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist",Electrical Engineering,JEE,AI to AI,AI
"",,,Solapur,,,,
"1,472",41339 (62.2176714),0664337210,"06643 - S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist",Electronics and,JEE,AI to AI,AI
"",,,Solapur,Telecommunication Engg,,,
"1,473",61447 (44.9891467),0664361210,"06643 - S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist",Mechanical Engineering,JEE,AI to AI,AI
"",,,Solapur,,,,
"1,474",86503 (13.3777584),0664419110,"06644 - Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes,",Civil Engineering,JEE,AI to AI,AI
"",,,Miraj,,,,
"1,475",163535 (36.6611018),0664424510,"06644 - Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes,",Computer Engineering,MHT-CET,AI to AI,AI
"",,,Miraj,,,,
"1,476",179091 (18.4142776),0664491110,"06644 - Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes,",Computer Science and,MHT-CET,AI to AI,AI
"",,,Miraj,Engineering(Artificial,,,
"1,477",77892 (27.1374929),0664919110,"06649 - TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe,",Civil Engineering,JEE,AI to AI,AI
"",,,Pune,,,,
"1,478",27027 (74.2031381),0664924510,"06649 - TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe,",Computer Engineering,JEE,AI to AI,AI
"",,,Pune,,,,
"1,479",52459 (52.9675315),0664929310,"06649 - TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe,",Electrical Engineering,JEE,AI to AI,AI
"",,,Pune,,,,
"1,480",34154 (68.2213405),0664937210,"06649 - TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe,",Electronics and,JEE,AI to AI,AI
"",,,Pune,Telecommunication Engg,,,
"1,481",66107 (40.3502378),0664961210,"06649 - TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe,",Mechanical Engineering,JEE,AI to AI,AI
"",,,Pune,,,,
"1,482",155715 (44.5064233),0671437210,"06714 - APPASAHEB ALIAS SA.RE.PATIL INSTITUTE OF TECHNOLOGY, Dattanagar",Electronics and,MHT-CET,AI to AI,AI
"",,,"Tal-Shirol, Dist Kolhapur",Telecommunication Engg,,,
"1,483",54520 (51.1064638),0673219110,"06732 - Ajeenkya DY Patil School of Engineering, Lohegaon, Pune",Civil Engineering,JEE,AI to AI,AI
"1,484",14967 (85.1042245),0673224510,"06732 - Ajeenkya DY Patil School of Engineering, Lohegaon, Pune",Computer Engineering,JEE,AI to AI,AI
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
"1,485",28456 (72.9619261),0673237210,"06732 - Ajeenkya DY Patil School of Engineering, Lohegaon, Pune",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
"1,486",44644 (59.5678435),0673261210,"06732 - Ajeenkya DY Patil School of Engineering, Lohegaon, Pune",Mechanical Engineering,JEE,AI to AI,AI
"1,487",19645 (80.8283156),0673299510,"06732 - Ajeenkya DY Patil School of Engineering, Lohegaon, Pune",Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Data Science,,,
"1,488",7182 (92.2320293),0675424510,"06754 - International Institute of Information Technology (I2IT), Pune.",Computer Engineering,JEE,AI to AI,AI
"1,489",8306 (91.1116295),0675424610,"06754 - International Institute of Information Technology (I2IT), Pune.",Information Technology,JEE,AI to AI,AI
"1,490",8630 (90.8622065),0675437210,"06754 - International Institute of Information Technology (I2IT), Pune.",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
"1,491",71280 (34.9375047),0675519110,"06755 - JSPM Narhe Technical Campus, Pune.",Civil Engineering,JEE,AI to AI,AI
"1,492",16663 (83.5649985),0675524510,"06755 - JSPM Narhe Technical Campus, Pune.",Computer Engineering,JEE,AI to AI,AI
"1,493",19756 (80.7404453),0675526310,"06755 - JSPM Narhe Technical Campus, Pune.",Artificial Intelligence (AI),JEE,AI to AI,AI
"",,,,and Data Science,,,
"1,494",26490 (74.5994626),0675537210,"06755 - JSPM Narhe Technical Campus, Pune.",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
"1,495",53182 (52.1336234),0675561210,"06755 - JSPM Narhe Technical Campus, Pune.",Mechanical Engineering,JEE,AI to AI,AI
"1,496",188732 (2.0776763),0675619110,"06756 - Fabtech Technical Campus College of Engineering and Research,",Civil Engineering,MHT-CET,AI to AI,AI
"",,,Sangola,,,,
"1,497",152891 (47.4207012),0675624210,"06756 - Fabtech Technical Campus College of Engineering and Research,",Computer Science and,MHT-CET,AI to AI,AI
"",,,Sangola,Engineering,,,
"1,498",169947 (29.6395567),0675629310,"06756 - Fabtech Technical Campus College of Engineering and Research,",Electrical Engineering,MHT-CET,AI to AI,AI
"",,,Sangola,,,,
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
"1,499",89353 (6.1937084),0675637210,"06756 - Fabtech Technical Campus College of Engineering and Research,",Electronics and,JEE,AI to AI,AI
"",,,Sangola,Telecommunication Engg,,,
"1,500",183624 (11.4731237),0675661210,"06756 - Fabtech Technical Campus College of Engineering and Research,",Mechanical Engineering,MHT-CET,AI to AI,AI
"",,,Sangola,,,,
"1,501",62479 (43.9288980),0675699510,"06756 - Fabtech Technical Campus College of Engineering and Research,",Artificial Intelligence and,JEE,AI to AI,AI
"",,,Sangola,Data Science,,,
"1,502",183124 (11.9971742),0675719110,"06757 - Yashoda Technical Campus, Wadhe, Satara.",Civil Engineering,MHT-CET,AI to AI,AI
"1,503",61788 (44.5556551),0675724210,"06757 - Yashoda Technical Campus, Wadhe, Satara.",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering,,,
"1,504",89416 (6.0728557),0675726010,"06757 - Yashoda Technical Campus, Wadhe, Satara.",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering (Cyber,,,
"1,505",82026 (21.2221884),0675726310,"06757 - Yashoda Technical Campus, Wadhe, Satara.",Artificial Intelligence (AI),JEE,AI to AI,AI
"",,,,and Data Science,,,
"1,506",189108 (1.1851062),0675726610,"06757 - Yashoda Technical Campus, Wadhe, Satara.",Robotics and Artificial,MHT-CET,AI to AI,AI
"",,,,Intelligence,,,
"1,507",178639 (18.7034184),0675729310,"06757 - Yashoda Technical Campus, Wadhe, Satara.",Electrical Engineering,MHT-CET,AI to AI,AI
"1,508",63070 (43.4350639),0675737210,"06757 - Yashoda Technical Campus, Wadhe, Satara.",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
"1,509",76605 (28.9672655),0675761210,"06757 - Yashoda Technical Campus, Wadhe, Satara.",Mechanical Engineering,JEE,AI to AI,AI
"1,510",66567 (40.0084975),0675762410,"06757 - Yashoda Technical Campus, Wadhe, Satara.",Mechatronics Engineering,JEE,AI to AI,AI
"1,511",40316 (62.9605616),0675824510,"06758 - Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",Computer Engineering,JEE,AI to AI,AI
"1,512",48655 (56.0687777),0675837210,"06758 - Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
"1,513",45967 (58.4817096),0675892110,"06758 - Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Machine Learning,,,
"1,514",47969 (56.6784820),0675899510,"06758 - Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Data Science,,,
"1,515",183365 (11.7157385),0675919110,"06759 - Shree Ramchandra College of Engineering, Lonikand,Pune",Civil Engineering,MHT-CET,AI to AI,AI
"1,516",36709 (65.8994288),0675924510,"06759 - Shree Ramchandra College of Engineering, Lonikand,Pune",Computer Engineering,JEE,AI to AI,AI
"1,517",65756 (40.8865248),0675929310,"06759 - Shree Ramchandra College of Engineering, Lonikand,Pune",Electrical Engineering,JEE,AI to AI,AI
"1,518",66535 (40.0084975),0675961210,"06759 - Shree Ramchandra College of Engineering, Lonikand,Pune",Mechanical Engineering,JEE,AI to AI,AI
"1,519",40617 (62.7445130),0675999510,"06759 - Shree Ramchandra College of Engineering, Lonikand,Pune",Artificial Intelligence and,JEE,AI to AI,AI
