Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
843,88527 (8.6286825),0549724510,"05497 - P.G. College of Engineering & Technology, Nandurbar",Computer Engineering,JEE,AI to AI,AI
844,37794 (65.0561876),0554524210,"05545 - Shri. Vile Parle Kelwani Mandal's College of Engineering, Shirpur",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering,,,
845,35544 (66.9569433),0554584410,"05545 - Shri. Vile Parle Kelwani Mandal's College of Engineering, Shirpur",Electronics and Computer,JEE,AI to AI,AI
"",,,,Engineering,,,
846,42534 (61.1312926),0554591710,"05545 - Shri. Vile Parle Kelwani Mandal's College of Engineering, Shirpur",Data Science,JEE,AI to AI,AI
847,3469 (95.6938571),0600721970U,"06007 - Walchand College of Engineering, Sangli",Robotics and Automation,JEE,AI to AI,AI
848,2351 (96.7762871),0600792170U,"06007 - Walchand College of Engineering, Sangli",Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Machine Learning,,,
849,57751 (48.2678103),0612219110,"06122 - TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Civil Engineering,JEE,AI to AI,AI
850,22116 (78.5681061),0612224510,"06122 - TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Computer Engineering,JEE,AI to AI,AI
851,31338 (70.5810506),0612237210,"06122 - TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
852,50789 (54.3171452),0612261210,"06122 - TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune",Mechanical Engineering,JEE,AI to AI,AI
853,57856 (48.1018012),0613819110,06138 - Genba Sopanrao Moze Trust Parvatibai Genba Moze College of,Civil Engineering,JEE,AI to AI,AI
"",,,"Engineering,Wagholi, Pune",,,,
854,29115 (72.4780171),0613824510,06138 - Genba Sopanrao Moze Trust Parvatibai Genba Moze College of,Computer Engineering,JEE,AI to AI,AI
"",,,"Engineering,Wagholi, Pune",,,,
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
855,35311 (67.1469863),0613824610,06138 - Genba Sopanrao Moze Trust Parvatibai Genba Moze College of,Information Technology,JEE,AI to AI,AI
"",,,"Engineering,Wagholi, Pune",,,,
856,33237 (68.9875832),0613826310,06138 - Genba Sopanrao Moze Trust Parvatibai Genba Moze College of,Artificial Intelligence (AI),JEE,AI to AI,AI
"",,,"Engineering,Wagholi, Pune",and Data Science,,,
857,38654 (64.3372475),0613837210,06138 - Genba Sopanrao Moze Trust Parvatibai Genba Moze College of,Electronics and,JEE,AI to AI,AI
"",,,"Engineering,Wagholi, Pune",Telecommunication Engg,,,
858,40158 (63.2235380),0613861210,06138 - Genba Sopanrao Moze Trust Parvatibai Genba Moze College of,Mechanical Engineering,JEE,AI to AI,AI
"",,,"Engineering,Wagholi, Pune",,,,
859,9944 (89.6616750),0613924510,"06139 - Progressive Education Society's Modern College of Engineering, Pune",Computer Engineering,JEE,AI to AI,AI
860,10577 (89.0520071),0613924610,"06139 - Progressive Education Society's Modern College of Engineering, Pune",Information Technology,JEE,AI to AI,AI
861,25950 (75.1739746),0613929310,"06139 - Progressive Education Society's Modern College of Engineering, Pune",Electrical Engineering,JEE,AI to AI,AI
862,12538 (87.2564193),0613937210,"06139 - Progressive Education Society's Modern College of Engineering, Pune",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
863,28459 (72.9619261),0613961210,"06139 - Progressive Education Society's Modern College of Engineering, Pune",Mechanical Engineering,JEE,AI to AI,AI
864,12106 (87.6335322),0613984410,"06139 - Progressive Education Society's Modern College of Engineering, Pune",Electronics and Computer,JEE,AI to AI,AI
"",,,,Engineering,,,
865,12830 (86.9969706),0613992110,"06139 - Progressive Education Society's Modern College of Engineering, Pune",Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Machine Learning,,,
866,12707 (87.0555049),0613999510,"06139 - Progressive Education Society's Modern College of Engineering, Pune",Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Data Science,,,
867,25797 (75.2964062),0614119110,"06141 - Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of",Civil Engineering,JEE,AI to AI,AI
"",,,"Engineering, Tathawade, Pune",,,,
868,6736 (92.6201790),0614124510,"06141 - Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of",Computer Engineering,JEE,AI to AI,AI
"",,,"Engineering, Tathawade, Pune",,,,
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
869,12640 (87.2364040),0614129310,"06141 - Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of",Electrical Engineering,JEE,AI to AI,AI
"",,,"Engineering, Tathawade, Pune",,,,
870,12625 (87.2364040),0614137210,"06141 - Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of",Electronics and,JEE,AI to AI,AI
"",,,"Engineering, Tathawade, Pune",Telecommunication Engg,,,
871,20527 (80.0308535),0614161210,"06141 - Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of",Mechanical Engineering,JEE,AI to AI,AI
"",,,"Engineering, Tathawade, Pune",,,,
872,15929 (84.1925518),0614191610,"06141 - Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of",Automation and Robotics,JEE,AI to AI,AI
"",,,"Engineering, Tathawade, Pune",,,,
873,59083 (46.8194101),0614419110,"06144 - Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune",Civil Engineering,JEE,AI to AI,AI
874,29473 (72.1862872),0614424510,"06144 - Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune",Computer Engineering,JEE,AI to AI,AI
875,35717 (66.8168645),0614424610,"06144 - Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune",Information Technology,JEE,AI to AI,AI
876,38170 (64.7375694),0614437210,"06144 - Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
877,52694 (52.9420567),0614461210,"06144 - Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune",Mechanical Engineering,JEE,AI to AI,AI
878,34768 (67.6020831),0614492110,"06144 - Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune",Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Machine Learning,,,
879,36054 (66.5046002),0614499510,"06144 - Genba Sopanrao Moze College of Engineering, Baner-Balewadi, Pune",Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Data Science,,,
880,12561 (87.2479796),0614524510,"06145 - JSPM'S Jaywantrao Sawant College of Engineering,Pune",Computer Engineering,JEE,AI to AI,AI
881,15519 (84.6131613),0614524610,"06145 - JSPM'S Jaywantrao Sawant College of Engineering,Pune",Information Technology,JEE,AI to AI,AI
882,15703 (84.3965965),0614526310,"06145 - JSPM'S Jaywantrao Sawant College of Engineering,Pune",Artificial Intelligence (AI),JEE,AI to AI,AI
"",,,,and Data Science,,,
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
883,36119 (66.4341079),0614529310,"06145 - JSPM'S Jaywantrao Sawant College of Engineering,Pune",Electrical Engineering,JEE,AI to AI,AI
884,22469 (78.2154611),0614537210,"06145 - JSPM'S Jaywantrao Sawant College of Engineering,Pune",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
885,46937 (57.6979333),0614561210,"06145 - JSPM'S Jaywantrao Sawant College of Engineering,Pune",Mechanical Engineering,JEE,AI to AI,AI
886,32467 (69.5628064),0614619110,"06146 - MIT Academy of Engineering,Alandi, Pune",Civil Engineering,JEE,AI to AI,AI
887,9120 (90.4409471),0614624510,"06146 - MIT Academy of Engineering,Alandi, Pune",Computer Engineering,JEE,AI to AI,AI
888,10056 (89.5178493),0614624610,"06146 - MIT Academy of Engineering,Alandi, Pune",Information Technology,JEE,AI to AI,AI
889,11584 (88.1249525),0614637210,"06146 - MIT Academy of Engineering,Alandi, Pune",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
890,24766 (76.2801243),0614661210,"06146 - MIT Academy of Engineering,Alandi, Pune",Mechanical Engineering,JEE,AI to AI,AI
891,9504 (90.0590765),0614691110,"06146 - MIT Academy of Engineering,Alandi, Pune",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering(Artificial,,,
892,10464 (89.1917153),0614691210,"06146 - MIT Academy of Engineering,Alandi, Pune",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering(Data Science),,,
893,10340 (89.2609183),0614692710,"06146 - MIT Academy of Engineering,Alandi, Pune",Computer Engineering,JEE,AI to AI,AI
"",,,,(Software Engineering),,,
894,165171 (34.8626522),0614919110,"06149 - Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",Civil Engineering,MHT-CET,AI to AI,AI
895,35822 (66.6655105),0614924510,"06149 - Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",Computer Engineering,JEE,AI to AI,AI
896,37413 (65.2809420),0614924610,"06149 - Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",Information Technology,JEE,AI to AI,AI
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
897,97347 (89.8755527),0614925310,"06149 - Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",Internet of Things (IoT),MHT-CET,AI to AI,AI
898,45344 (59.0750740),0614937210,"06149 - Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
899,59030 (46.8194101),0614961210,"06149 - Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",Mechanical Engineering,JEE,AI to AI,AI
900,40023 (63.2748837),0614992110,"06149 - Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Machine Learning,,,
901,31626 (70.4596454),0614999510,"06149 - Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Data Science,,,
902,44780 (59.3903304),0615519110,"06155 - G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Civil Engineering,JEE,AI to AI,AI
903,11437 (88.3197572),0615524510,"06155 - G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Computer Engineering,JEE,AI to AI,AI
904,14999 (85.0499220),0615524610,"06155 - G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Information Technology,JEE,AI to AI,AI
905,21781 (78.9149832),0615529310,"06155 - G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Electrical Engineering,JEE,AI to AI,AI
906,15477 (84.6185669),0615537210,"06155 - G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
907,36699 (65.8994288),0615561210,"06155 - G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Mechanical Engineering,JEE,AI to AI,AI
908,13258 (86.5946439),0615591110,"06155 - G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering(Artificial,,,
909,15005 (85.0499220),0615591310,"06155 - G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering (Artificial,,,
910,10239 (89.3902608),0615624510,"06156 - Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Computer Engineering,JEE,AI to AI,AI
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
911,10640 (89.0306725),0615624610,"06156 - Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Information Technology,JEE,AI to AI,AI
912,29446 (72.1885748),0615629310,"06156 - Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Electrical Engineering,JEE,AI to AI,AI
913,13390 (86.4913391),0615637210,"06156 - Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
914,30987 (70.8363852),0615661210,"06156 - Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Mechanical Engineering,JEE,AI to AI,AI
915,13016 (86.8234416),0615699510,"06156 - Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Data Science,,,
916,3098 (96.0344313),0617524510,"06175 - Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of",Computer Engineering,JEE,AI to AI,AI
"",,,"Engineering, Pune",,,,
917,3904 (95.2557411),0617524590L,"06175 - Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of",Computer Engineering,JEE,AI to AI,AI
"",,,"Engineering, Pune",,,,
918,3273 (95.8584051),0617524610,"06175 - Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of",Information Technology,JEE,AI to AI,AI
"",,,"Engineering, Pune",,,,
919,5844 (93.4569941),0617537210,"06175 - Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of",Electronics and,JEE,AI to AI,AI
"",,,"Engineering, Pune",Telecommunication Engg,,,
920,12626 (87.2364040),0617561210,"06175 - Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of",Mechanical Engineering,JEE,AI to AI,AI
"",,,"Engineering, Pune",,,,
921,2925 (96.2068878),0617591110,"06175 - Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of",Computer Science and,JEE,AI to AI,AI
"",,,"Engineering, Pune",Engineering(Artificial,,,
922,18224 (82.7897606),0617708210,"06177 - Sinhgad College of Engineering, Vadgaon (BK), Pune",Bio Technology,NEET-2024,AI to AI,AI
923,40601 (62.7445130),0617719110,"06177 - Sinhgad College of Engineering, Vadgaon (BK), Pune",Civil Engineering,JEE,AI to AI,AI
924,9034 (90.4903574),0617724510,"06177 - Sinhgad College of Engineering, Vadgaon (BK), Pune",Computer Engineering,JEE,AI to AI,AI
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
925,10954 (88.7669328),0617724610,"06177 - Sinhgad College of Engineering, Vadgaon (BK), Pune",Information Technology,JEE,AI to AI,AI
926,15881 (84.2462215),0617737210,"06177 - Sinhgad College of Engineering, Vadgaon (BK), Pune",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
927,35429 (67.0610160),0617750710,"06177 - Sinhgad College of Engineering, Vadgaon (BK), Pune",Chemical Engineering,JEE,AI to AI,AI
928,37849 (65.0561876),0617761210,"06177 - Sinhgad College of Engineering, Vadgaon (BK), Pune",Mechanical Engineering,JEE,AI to AI,AI
929,10595 (89.0433099),0617824510,06178 - Sinhgad Technical Education Society's Smt. Kashibai Navale College of,Computer Engineering,JEE,AI to AI,AI
"",,,"Engineering,Vadgaon,Pune",,,,
930,13214 (86.6346568),0617824610,06178 - Sinhgad Technical Education Society's Smt. Kashibai Navale College of,Information Technology,JEE,AI to AI,AI
"",,,"Engineering,Vadgaon,Pune",,,,
931,16554 (83.5894145),0617837210,06178 - Sinhgad Technical Education Society's Smt. Kashibai Navale College of,Electronics and,JEE,AI to AI,AI
"",,,"Engineering,Vadgaon,Pune",Telecommunication Engg,,,
932,43457 (60.3847628),0617861210,06178 - Sinhgad Technical Education Society's Smt. Kashibai Navale College of,Mechanical Engineering,JEE,AI to AI,AI
"",,,"Engineering,Vadgaon,Pune",,,,
933,18017 (82.3216240),0617924510,"06179 - Indira College of Engineering & Management, Pune",Computer Engineering,JEE,AI to AI,AI
934,22697 (78.1078807),0617924610,"06179 - Indira College of Engineering & Management, Pune",Information Technology,JEE,AI to AI,AI
935,27089 (74.1650661),0617937210,"06179 - Indira College of Engineering & Management, Pune",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
936,13825 (86.0908425),0617999510,"06179 - Indira College of Engineering & Management, Pune",Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Data Science,,,
937,15143 (84.9235562),0618224510,"06182 - Sinhgad Technical Education Society, Sinhgad Institute of Technology",Computer Engineering,JEE,AI to AI,AI
"",,,"and Science, Narhe (Ambegaon)",,,,
938,19673 (80.8264647),0618224610,"06182 - Sinhgad Technical Education Society, Sinhgad Institute of Technology",Information Technology,JEE,AI to AI,AI
"",,,"and Science, Narhe (Ambegaon)",,,,
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
939,27117 (74.1604046),0618237210,"06182 - Sinhgad Technical Education Society, Sinhgad Institute of Technology",Electronics and,JEE,AI to AI,AI
"",,,"and Science, Narhe (Ambegaon)",Telecommunication Engg,,,
940,45594 (58.6610048),0618261210,"06182 - Sinhgad Technical Education Society, Sinhgad Institute of Technology",Mechanical Engineering,JEE,AI to AI,AI
"",,,"and Science, Narhe (Ambegaon)",,,,
941,81328 (22.4357290),0618361210,"06183 - Al-Ameen Educational and Medical Foundation, College of",Mechanical Engineering,JEE,AI to AI,AI
"",,,"Engineering, Koregaon, Bhima",,,,
942,89995 (4.1380072),0618361210,"06183 - Al-Ameen Educational and Medical Foundation, College of",Mechanical Engineering,JEE,MI to AI,MI
"",,,"Engineering, Koregaon, Bhima",,,,
943,72164 (34.3450426),0618419110,"06184 - K. J.'s Educational Institut Trinity College of Engineering and Research,",Civil Engineering,JEE,AI to AI,AI
"",,,"Pisoli, Haveli",,,,
944,28754 (72.7256174),0618424510,"06184 - K. J.'s Educational Institut Trinity College of Engineering and Research,",Computer Engineering,JEE,AI to AI,AI
"",,,"Pisoli, Haveli",,,,
945,29735 (71.9171273),0618424610,"06184 - K. J.'s Educational Institut Trinity College of Engineering and Research,",Information Technology,JEE,AI to AI,AI
"",,,"Pisoli, Haveli",,,,
946,48202 (56.4946109),0618429310,"06184 - K. J.'s Educational Institut Trinity College of Engineering and Research,",Electrical Engineering,JEE,AI to AI,AI
"",,,"Pisoli, Haveli",,,,
947,40399 (62.8786263),0618437210,"06184 - K. J.'s Educational Institut Trinity College of Engineering and Research,",Electronics and,JEE,AI to AI,AI
"",,,"Pisoli, Haveli",Telecommunication Engg,,,
948,65959 (40.7079812),0618461210,"06184 - K. J.'s Educational Institut Trinity College of Engineering and Research,",Mechanical Engineering,JEE,AI to AI,AI
"",,,"Pisoli, Haveli",,,,
949,20228 (80.3563495),0618524510,06185 - Sinhgad Institute of Technology,Computer Engineering,JEE,AI to AI,AI
950,20916 (79.6499068),0618524610,06185 - Sinhgad Institute of Technology,Information Technology,JEE,AI to AI,AI
951,36679 (66.0357656),0618529310,06185 - Sinhgad Institute of Technology,Electrical Engineering,JEE,AI to AI,AI
952,31454 (70.5477463),0618537210,06185 - Sinhgad Institute of Technology,Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
953,55449 (50.1654969),0618561210,06185 - Sinhgad Institute of Technology,Mechanical Engineering,JEE,AI to AI,AI
